_id,title,subtitle,location,date
665052d9e027ead1c1f57c0b,Landfrieden,,Burgtheater,1870-01-30T10:55:00.000Z
6650bd814e11902147d12666,Clavigo,,Burgtheater,1870-01-31T10:55:00.000Z
6650bdf54e11902147d12faa,Nach Mitternacht,,Burgtheater,1870-01-31T10:55:00.000Z
66505473e027ead1c1f59ccb,Umkehr,,Burgtheater,1870-02-01T10:55:00.000Z
665054f2e027ead1c1f5a76c,Narziß (Brachvogel),,Burgtheater,1870-02-02T10:55:00.000Z
66505789e027ead1c1f5dc8f,Landfrieden,,Burgtheater,1870-02-03T10:55:00.000Z
66505728e027ead1c1f5d492,Ein Tiger,,Burgtheater,1870-02-03T10:55:00.000Z
665056a9e027ead1c1f5cad5,Die Geschwister,,Burgtheater,1870-02-03T10:55:00.000Z
66505707e027ead1c1f5d247,Für nervöse Frauen,,Burgtheater,1870-02-03T10:55:00.000Z
66505812e027ead1c1f5e81f,Fiesko,,Burgtheater,1870-02-05T10:55:00.000Z
66505f6ce027ead1c1f67c2b,Umkehr,,Burgtheater,1870-02-06T10:55:00.000Z
66505fa9e027ead1c1f681d6,Isabella Orsini,,Burgtheater,1870-02-07T10:55:00.000Z
66505feee027ead1c1f6876a,Schach dem König,,Burgtheater,1870-02-08T10:55:00.000Z
66506082e027ead1c1f69355,Landfrieden,,Burgtheater,1870-02-09T10:55:00.000Z
665060eee027ead1c1f69cd8,Die Lästerschule,,Burgtheater,1870-02-10T10:55:00.000Z
665061b8e027ead1c1f6ada2,Sie schreibt an sich selbst,,Burgtheater,1870-02-11T10:55:00.000Z
66506147e027ead1c1f6a485,Esther,,Burgtheater,1870-02-11T10:55:00.000Z
665061f6e027ead1c1f6b373,Landfrieden,,Burgtheater,1870-02-12T10:55:00.000Z
66506241e027ead1c1f6b98f,"Don Karlos, Infant von Spanien",,Burgtheater,1870-02-13T10:55:00.000Z
665062f2e027ead1c1f6c854,Maria Magdalene,,Burgtheater,1870-02-14T10:55:00.000Z
65c61a54d3ced60fbe1bf113,Jeder nach seiner Art,,Burgtheater,1870-02-15T12:00:00.000Z
66506364e027ead1c1f6d291,Jeder nach seiner Art,,Burgtheater,1870-02-16T10:55:00.000Z
66506406e027ead1c1f6df10,Die relegierten Studenten,,Burgtheater,1870-02-16T10:55:00.000Z
665064a1e027ead1c1f6ed16,Umkehr,,Burgtheater,1870-02-17T10:55:00.000Z
665064dbe027ead1c1f6f22f,Landfrieden,,Burgtheater,1870-02-18T10:55:00.000Z
66506dade027ead1c1f7a736,Feenhände,,Burgtheater,1870-02-19T10:55:00.000Z
66507098e027ead1c1f7e25f,Julius Cäsar,,Burgtheater,1870-02-20T10:55:00.000Z
665072b7e027ead1c1f80d61,Eine vornehme Ehe,,Burgtheater,1870-02-21T10:55:00.000Z
66507665e027ead1c1f85777,Die Ballschuhe,,Burgtheater,1870-02-22T10:55:00.000Z
6650767ee027ead1c1f859ec,Der Geizige,,Burgtheater,1870-02-22T10:55:00.000Z
6650771ae027ead1c1f86635,Rosenmüller und Finke,oder Abgemacht,Burgtheater,1870-02-23T10:55:00.000Z
6650a486e027ead1c1fc185b,Das Lied von der Glocke,,Burgtheater,1870-02-24T10:55:00.000Z
6650a51ae027ead1c1fc24f2,Gringoire,,Burgtheater,1870-02-24T10:55:00.000Z
6650a54ae027ead1c1fc28fb,"Darf ich bitten, meine Gnädige?",,Burgtheater,1870-02-24T10:55:00.000Z
6650a633e027ead1c1fc3c92,Mein Sohn,,Burgtheater,1870-02-24T10:55:00.000Z
6650a5c6e027ead1c1fc3366,Der Vater (Bauernfeld),,Burgtheater,1870-02-24T10:55:00.000Z
66507805e027ead1c1f879b7,Narziß (Brachvogel),,Burgtheater,1870-02-25T10:55:00.000Z
66507956e027ead1c1f894ae,Die Waise aus Lowood,,Burgtheater,1870-02-26T10:55:00.000Z
66507bd6e027ead1c1f8c793,Die beiden Klingsberg,,Burgtheater,1870-02-27T10:55:00.000Z
6650a6a1e027ead1c1fc45f1,Umkehr,,Burgtheater,1870-02-28T10:55:00.000Z
66507c93e027ead1c1f8d718,Der Wirrwarr,Der Mutwillige,Burgtheater,1870-03-01T10:55:00.000Z
6665dbd8cd334071f784b6d5,Viel Lärm um Nichts,,Burgtheater,1870-03-02T10:55:00.000Z
6650905ae027ead1c1fa729b,Viel Lärm um Nichts,,Burgtheater,1870-03-03T10:55:00.000Z
66507f91e027ead1c1f91418,Ein Wintermärchen,,Burgtheater,1870-03-04T10:55:00.000Z
66508209e027ead1c1f94631,Der Vater (Bauernfeld),,Burgtheater,1870-03-05T10:55:00.000Z
66508252e027ead1c1f94c4f,Mein Sohn,,Burgtheater,1870-03-05T10:55:00.000Z
6724ff6e23a753560d170cb5,Hamlet,,Burgtheater,1870-03-06T10:55:00.000Z
665091efe027ead1c1fa9688,Wildfeuer,,Burgtheater,1870-03-07T10:55:00.000Z
6650a6f8e027ead1c1fc4cd1,Umkehr,,Burgtheater,1870-03-08T10:55:00.000Z
665084bbe027ead1c1f97efd,Landfrieden,,Burgtheater,1870-03-09T10:55:00.000Z
6650a77ae027ead1c1fc58a6,Ich speise bei meiner Mutter,,Burgtheater,1870-03-10T10:55:00.000Z
6650a830e027ead1c1fc6802,Bekenntnisse (auch: Die Bekenntnisse),,Burgtheater,1870-03-10T10:55:00.000Z
6650946ee027ead1c1facb80,Maria Stuart,,Burgtheater,1870-03-11T10:55:00.000Z
665094d8e027ead1c1fad49b,Faust I. Teil,,Burgtheater,1870-03-12T10:55:00.000Z
66508584e027ead1c1f98f4c,Die Widerspänstige,,Burgtheater,1870-03-13T10:55:00.000Z
665085d5e027ead1c1f9964f,Die beiden Klingsberg,,Burgtheater,1870-03-14T10:55:00.000Z
6650a989e027ead1c1fc850e,Einer muß heiraten,,Burgtheater,1870-03-15T10:55:00.000Z
6650a96ee027ead1c1fc8287,Der Vater (Bauernfeld),,Burgtheater,1870-03-15T10:55:00.000Z
66508641e027ead1c1f99f3c,Umkehr,,Burgtheater,1870-03-16T10:55:00.000Z
66508683e027ead1c1f9a535,Landfrieden,,Burgtheater,1870-03-17T10:55:00.000Z
66509623e027ead1c1faef05,Die Biedermänner,,Burgtheater,1870-03-18T10:55:00.000Z
66509636e027ead1c1faf0c9,Minna von Barnhelm,Das Soldatenglück ,Burgtheater,1870-03-18T10:55:00.000Z
665098c5e027ead1c1fb23d4,Dorf und Stadt,,Burgtheater,1870-03-19T10:55:00.000Z
66509ad6e027ead1c1fb4e84,Donna Diana,oder Stolz und Liebe ,Burgtheater,1870-03-20T10:55:00.000Z
66508772e027ead1c1f9b898,Ein verarmter Edelmann,,Burgtheater,1870-03-21T10:55:00.000Z
66509a9de027ead1c1fb48fe,Maria Magdalene,,Burgtheater,1870-03-22T10:55:00.000Z
66509b36e027ead1c1fb5682,König Lear,,Burgtheater,1870-03-24T10:55:00.000Z
66509c6de027ead1c1fb70a9,Die Königin von Navarra,,Burgtheater,1870-03-25T10:55:00.000Z
6679254acd334071f70c994f,Der Sonnwendhof,,Burgtheater,1870-03-26T10:55:00.000Z
66509d5ae027ead1c1fb83f6,Die Nibelungen (Hebbel),,Burgtheater,1870-03-27T10:55:00.000Z
6650aae3e027ead1c1fca21c,Der reiche Mann,Die Wasserkur,Burgtheater,1870-03-28T10:55:00.000Z
665087e2e027ead1c1f9c28a,Landfrieden,,Burgtheater,1870-03-29T10:55:00.000Z
6650be444e11902147d13666,Doktor Wespe,,Burgtheater,1870-03-30T10:55:00.000Z
66508888e027ead1c1f9d01d,Deborah,,Burgtheater,1870-03-31T10:55:00.000Z
66508adee027ead1c1f9ffc2,Die Widerspänstige,,Burgtheater,1870-04-01T10:55:00.000Z
6650ab6de027ead1c1fcae06,Die Nibelungen (Hebbel),,Burgtheater,1870-04-02T10:55:00.000Z
6650ac71e027ead1c1fccf94,Wilhelm Tell,,Burgtheater,1870-04-03T10:55:00.000Z
6650aea44e11902147cff957,Doktor Robin,,Burgtheater,1870-04-04T10:55:00.000Z
6650af204e11902147d003cb,"Die Eine weint, die Andere lacht",,Burgtheater,1870-04-04T10:55:00.000Z
6650af5b4e11902147d00949,Ich speise bei meiner Mutter,,Burgtheater,1870-04-05T10:55:00.000Z
6650af824e11902147d00cb8,Der Winkelschreiber,,Burgtheater,1870-04-05T10:55:00.000Z
65c61a54d3ced60fbe1bf29b,Zwei Väter,,Burgtheater,1870-04-06T12:00:00.000Z
66508b82e027ead1c1fa0de8,Zwei Väter,,Burgtheater,1870-04-07T10:55:00.000Z
6650b1404e11902147d02fb6,Zwei Väter,,Burgtheater,1870-04-09T10:55:00.000Z
6650b1cd4e11902147d03b64,Die Räuber,,Burgtheater,1870-04-18T10:55:00.000Z
6650b3464e11902147d058e9,Der letzte Brief,,Burgtheater,1870-04-19T10:55:00.000Z
66508c13e027ead1c1fa1a40,Zwei Väter,,Burgtheater,1870-04-20T10:55:00.000Z
66508c5de027ead1c1fa20ab,Schach dem König,,Burgtheater,1870-04-21T10:55:00.000Z
66508f45e027ead1c1fa5b38,Einer muß heiraten,,Burgtheater,1870-04-22T10:55:00.000Z
66508f3be027ead1c1fa5a81,Der Vater (Bauernfeld),,Burgtheater,1870-04-22T10:55:00.000Z
66508fd5e027ead1c1fa674a,Was ihr wollt,,Burgtheater,1870-04-23T10:55:00.000Z
66509031e027ead1c1fa6ee6,Nathan der Weise,,Burgtheater,1870-04-24T10:55:00.000Z
66509071e027ead1c1fa74c7,Zwei Väter,,Burgtheater,1870-04-25T10:55:00.000Z
6650909ae027ead1c1fa7874,Das Leben ein Traum,,Burgtheater,1870-04-26T10:55:00.000Z
665090d1e027ead1c1fa7d23,Für nervöse Frauen,,Burgtheater,1870-04-27T10:55:00.000Z
665090e2e027ead1c1fa7e58,Das Tagebuch,,Burgtheater,1870-04-27T10:55:00.000Z
6650910ae027ead1c1fa81e1,Das hohe C,,Burgtheater,1870-04-27T10:55:00.000Z
6650913ce027ead1c1fa861e,Das Fräulein von Seiglière,,Burgtheater,1870-04-28T10:55:00.000Z
6650915fe027ead1c1fa8987,Moderne Jugend,,Burgtheater,1870-04-29T10:55:00.000Z
6650918fe027ead1c1fa8df4,Die Widerspänstige,,Burgtheater,1870-04-30T10:55:00.000Z
6650bfef4e11902147d15758,Die Biedermänner,,Burgtheater,1870-05-01T10:55:00.000Z
665091b4e027ead1c1fa9173,Zwei Väter,,Burgtheater,1870-05-02T10:55:00.000Z
665091d8e027ead1c1fa94b7,Das Urbild des Tartuffe,,Burgtheater,1870-05-03T10:55:00.000Z
6650b5034e11902147d07ba3,Isabella Orsini,,Burgtheater,1870-05-04T10:55:00.000Z
66509263e027ead1c1faa0d4,Zwei Väter,,Burgtheater,1870-05-05T10:55:00.000Z
6650a368e027ead1c1fbff2c,Ein Kind des Glücks,,Burgtheater,1870-05-06T11:07:00.000Z
66509285e027ead1c1faa40c,Umkehr,,Burgtheater,1870-05-07T10:55:00.000Z
665092aae027ead1c1faa72c,Kabale und Liebe,,Burgtheater,1870-05-08T10:55:00.000Z
6650c1524e11902147d172c2,Bürgerlich und Romantisch,,Burgtheater,1870-05-09T10:55:00.000Z
6650a38ae027ead1c1fc025f,Wallensteins Tod,,Burgtheater,1870-05-10T10:55:00.000Z
6650b6004e11902147d08fe0,Églantine,,Burgtheater,1870-05-11T10:55:00.000Z
6650a795e027ead1c1fc5b3a,Landfrieden,,Burgtheater,1870-05-12T10:55:00.000Z
6650a8dde027ead1c1fc7640,Fesseln,,Burgtheater,1870-05-13T10:55:00.000Z
6650aa59e027ead1c1fc9627,Wilhelm Tell,,Burgtheater,1870-05-14T10:55:00.000Z
6650ad354e11902147cfda27,Ein Hut,,Burgtheater,1870-05-15T10:55:00.000Z
6650ac4ee027ead1c1fccc88,Der Fabrikant,,Burgtheater,1870-05-15T10:55:00.000Z
6650adf34e11902147cfe9be,Zwei Väter,,Burgtheater,1870-05-16T10:55:00.000Z
6650aeda4e11902147cffdf5,Der Pariser Taugenichts,,Burgtheater,1870-05-17T10:55:00.000Z
6650ead74e11902147d4c1b4,Weibertränen,,Burgtheater,1870-05-17T10:55:00.000Z
6650ae6b4e11902147cff3d9,Hagestolze,,Burgtheater,1870-05-18T11:07:00.000Z
6650af704e11902147d00b27,Sand in die Augen,,Burgtheater,1870-05-19T11:07:00.000Z
65c61a54d3ced60fbe1bf3e6,Der Hofball,,Burgtheater,1870-05-19T12:00:00.000Z
65c61a54d3ced60fbe1bf51d,Noblesse oblige,,Burgtheater,1870-05-19T12:00:00.000Z
6650b3274e11902147d0566b,Der Hofball,,Burgtheater,1870-05-20T11:07:00.000Z
6650b2ed4e11902147d05162,Noblesse oblige,,Burgtheater,1870-05-20T11:07:00.000Z
6650bd444e11902147d12183,Mein Stern,,Burgtheater,1870-05-20T11:07:00.000Z
6650b6864e11902147d09aa3,Umkehr,,Burgtheater,1870-05-21T10:55:00.000Z
6650b75f4e11902147d0ab98,Die Journalisten,,Burgtheater,1870-05-22T10:55:00.000Z
6650c9554e11902147d212ca,Der Hofball,,Burgtheater,1870-05-23T11:07:00.000Z
6650c97c4e11902147d215f3,Nur Mutter,,Burgtheater,1870-05-23T11:07:00.000Z
6650c9364e11902147d21075,Noblesse oblige,,Burgtheater,1870-05-23T11:07:00.000Z
6650b88d4e11902147d0c335,Ein Pelikan,,Burgtheater,1870-05-24T10:55:00.000Z
6650b9a74e11902147d0d8b3,Die Gönnerschaften,,Burgtheater,1870-05-25T10:55:00.000Z
6650bacf4e11902147d0eff0,Die Biedermänner,,Burgtheater,1870-05-26T10:55:00.000Z
6650c18b4e11902147d17778,Maria Magdalene,,Burgtheater,1870-05-27T10:55:00.000Z
6650c37a4e11902147d19d73,Rose und Röschen,,Burgtheater,1870-05-28T10:55:00.000Z
6650c4394e11902147d1ac66,Die Räuber,,Burgtheater,1870-05-29T10:55:00.000Z
6650c5304e11902147d1bfbf,Die beiden Klingsberg,,Burgtheater,1870-05-30T10:55:00.000Z
6650c63f4e11902147d1d496,Gringoire,,Burgtheater,1870-05-31T10:55:00.000Z
6650c6624e11902147d1d796,Der Rechnungsrat und seine Töchter,,Burgtheater,1870-05-31T10:55:00.000Z
6650c7144e11902147d1e555,Pitt und Fox,,Burgtheater,1870-06-01T10:55:00.000Z
6650c8a74e11902147d204ca,Am Klavier,,Burgtheater,1870-06-02T10:55:00.000Z
6650c9c04e11902147d21c01,Der Hofball,,Burgtheater,1870-06-02T10:55:00.000Z
6650c9e84e11902147d21f08,Aus der komischen Oper,,Burgtheater,1870-06-02T10:55:00.000Z
6650d0314e11902147d2a0f2,Der Kaufmann von Venedig,,Burgtheater,1870-06-03T11:07:00.000Z
6650ca294e11902147d2253b,Der Vetter,,Burgtheater,1870-06-04T10:55:00.000Z
6650ca0a4e11902147d22243,Liselotte,,Burgtheater,1870-06-04T10:55:00.000Z
6650cc1e4e11902147d24d0b,Das Käthchen von Heilbronn,,Burgtheater,1870-06-05T10:55:00.000Z
6650cd704e11902147d2686a,Das Käthchen von Heilbronn,,Burgtheater,1870-06-06T10:55:00.000Z
6650ce134e11902147d275a5,Sie hat ihr Herz entdeckt,,Burgtheater,1870-06-07T10:55:00.000Z
6650cdaa4e11902147d26d98,Die Gustel von Blasewitz,,Burgtheater,1870-06-07T10:55:00.000Z
6650ce454e11902147d279c4,Mein Sohn,,Burgtheater,1870-06-07T10:55:00.000Z
6650c97d4e11902147d21647,Wildfeuer,,Burgtheater,1870-06-08T10:55:00.000Z
6650caa04e11902147d22ed4,Der Traum ein Leben,,Burgtheater,1870-06-09T10:55:00.000Z
6651baaa4e11902147e48c50,Das Glas Wasser,oder Ursachen und Wirkungen,Burgtheater,1870-06-10T10:55:00.000Z
6650cd224e11902147d2624b,Graf Waldemar,,Burgtheater,1870-06-11T10:55:00.000Z
6650cf244e11902147d28c1b,Agnes Bernauer,,Burgtheater,1870-06-12T10:55:00.000Z
6650d5014e11902147d30578,Ein Attaché,,Burgtheater,1870-06-13T11:07:00.000Z
6650d0cc4e11902147d2adeb,Das Preislustspiel,,Burgtheater,1870-06-14T10:55:00.000Z
6650d1154e11902147d2b3e5,Umkehr,,Burgtheater,1870-06-15T10:55:00.000Z
6650d2334e11902147d2cbd4,Der Damenkrieg,,Burgtheater,1870-06-17T10:55:00.000Z
6650d3444e11902147d2e218,Ein Tiger,,Burgtheater,1870-06-17T10:55:00.000Z
6650d23a4e11902147d2cca9,Uriel Acosta,,Burgtheater,1870-06-18T10:55:00.000Z
6650d49b4e11902147d2fd4a,Eine vornehme Ehe,,Burgtheater,1870-06-19T10:55:00.000Z
6650d5694e11902147d30eaf,Häusliche Wirren,,Burgtheater,1870-06-20T10:55:00.000Z
6650d5364e11902147d30a4f,Für nervöse Frauen,,Burgtheater,1870-06-20T10:55:00.000Z
6650e2624e11902147d411b1,Häusliche Wirren,,Burgtheater,1870-06-20T11:07:00.000Z
6650e2504e11902147d41012,Für nervöse Frauen,,Burgtheater,1870-06-20T11:07:00.000Z
6650d5d34e11902147d31749,Zwei Väter,,Burgtheater,1870-06-21T10:55:00.000Z
6650d6274e11902147d31e7b,Das Gefängnis,,Burgtheater,1870-06-22T10:55:00.000Z
6650dfd64e11902147d3de98,Die guten Freunde,"(,,Nos intimes"")",Burgtheater,1870-06-23T10:55:00.000Z
6650e1ea4e11902147d40749,Weibertränen,,Burgtheater,1870-06-24T10:55:00.000Z
6650e1bd4e11902147d403bf,Der Hofball,,Burgtheater,1870-06-24T10:55:00.000Z
6650e1cb4e11902147d40521,Die erste Liebschaft,,Burgtheater,1870-06-24T10:55:00.000Z
6650e23c4e11902147d40e52,Der Geizige,,Burgtheater,1870-06-25T10:55:00.000Z
6650e22a4e11902147d40cd5,Unerreichbar,,Burgtheater,1870-06-25T10:55:00.000Z
6650e29f4e11902147d416e5,"Die Eine weint, die Andere lacht",,Burgtheater,1870-06-26T10:55:00.000Z
6650e2c24e11902147d419eb,Eine Tasse Tee,,Burgtheater,1870-06-26T10:55:00.000Z
6651ff6f4e11902147ea66f5,Kunst und Natur,,Burgtheater,1870-06-27T11:07:00.000Z
6650e2f64e11902147d41e09,Moderne Jugend,,Burgtheater,1870-06-28T10:55:00.000Z
6650e5d94e11902147d4589b,Faust I. Teil,,Burgtheater,1870-06-29T10:55:00.000Z
6650e6984e11902147d4679b,"Don Karlos, Infant von Spanien",,Burgtheater,1870-06-30T10:55:00.000Z
6650d4554e11902147d2f7de,Donna Diana,oder Stolz und Liebe ,Burgtheater,1870-08-16T10:55:00.000Z
6650d6e84e11902147d32d8b,Eigensinn,,Burgtheater,1870-08-17T10:55:00.000Z
6650d7444e11902147d334c2,Die zärtlichen Verwandten,,Burgtheater,1870-08-17T10:55:00.000Z
6650d90f4e11902147d3587f,Umkehr,,Burgtheater,1870-08-18T10:55:00.000Z
6650d9764e11902147d3611c,Deborah,,Burgtheater,1870-08-19T10:55:00.000Z
6650e8214e11902147d488ca,Das Urbild des Tartuffe,,Burgtheater,1870-08-20T10:55:00.000Z
6650e33d4e11902147d4243c,Die Ahnfrau,,Burgtheater,1870-08-21T10:55:00.000Z
6650e70e4e11902147d47150,Die guten Freunde,"(,,Nos intimes"")",Burgtheater,1870-08-22T10:55:00.000Z
6650e7554e11902147d47760,Esther,,Burgtheater,1870-08-23T10:55:00.000Z
6650e7724e11902147d47a07,Eine kleine Erzählung ohne Namen,,Burgtheater,1870-08-23T10:55:00.000Z
6650e7b14e11902147d47f45,Maria Magdalene,,Burgtheater,1870-08-24T10:55:00.000Z
6650e7e94e11902147d483ad,Krisen,,Burgtheater,1870-08-25T10:55:00.000Z
6650e8634e11902147d48e3a,Das hohe C,,Burgtheater,1870-08-26T10:55:00.000Z
6650e8574e11902147d48d4b,Die erste Liebschaft,,Burgtheater,1870-08-26T10:55:00.000Z
6650e87f4e11902147d49074,Englisch,,Burgtheater,1870-08-26T10:55:00.000Z
6650e8c04e11902147d4963a,Uriel Acosta,,Burgtheater,1870-08-27T10:55:00.000Z
6650e8fc4e11902147d49b41,Iphigenie auf Tauris,,Burgtheater,1870-08-28T10:55:00.000Z
6650e9b84e11902147d4aa86,Die Hochzeitsreise (Traversi),,Burgtheater,1870-08-29T10:55:00.000Z
6650e97a4e11902147d4a576,Gringoire,,Burgtheater,1870-08-29T10:55:00.000Z
6650ea3e4e11902147d4b526,Dorf und Stadt,,Burgtheater,1870-08-30T10:55:00.000Z
6650ea6b4e11902147d4b911,Adrienne Lecouvreur,,Burgtheater,1870-08-31T10:55:00.000Z
6650e8bf4e11902147d4961d,Das Gefängnis,,Burgtheater,1870-09-01T10:55:00.000Z
6650eb564e11902147d4cc03,Der letzte Brief,,Burgtheater,1870-09-02T10:55:00.000Z
6650eba84e11902147d4d2f2,Isabella Orsini,,Burgtheater,1870-09-03T10:55:00.000Z
6650ec454e11902147d4df9a,Kabale und Liebe,,Burgtheater,1870-09-04T10:55:00.000Z
6650ec9b4e11902147d4e714,Bürgerlich und Romantisch,,Burgtheater,1870-09-05T10:55:00.000Z
6650ece34e11902147d4eda7,Othello,,Burgtheater,1870-09-06T10:55:00.000Z
6650ee574e11902147d50bd9,Kunst und Natur,,Burgtheater,1870-09-07T10:55:00.000Z
6650ed7d4e11902147d4f9f7,Ein Attaché,,Burgtheater,1870-09-08T10:55:00.000Z
6650ef094e11902147d51b0a,Ein Hut,,Burgtheater,1870-09-09T10:55:00.000Z
6650ee774e11902147d50f0e,Der Hofball,,Burgtheater,1870-09-09T10:55:00.000Z
6650ee994e11902147d511c6,Einer muß heiraten,,Burgtheater,1870-09-09T10:55:00.000Z
6650eead4e11902147d51397,Graf Waldemar,,Burgtheater,1870-09-10T10:55:00.000Z
6650ef864e11902147d52595,Wilhelm Tell,,Burgtheater,1870-09-11T10:55:00.000Z
6650ef654e11902147d52315,Die Waise aus Lowood,,Burgtheater,1870-09-12T10:55:00.000Z
6650f0404e11902147d536bd,Der Damenkrieg,,Burgtheater,1870-09-13T10:55:00.000Z
6650efcc4e11902147d52c01,Die Schwäbin,,Burgtheater,1870-09-13T10:55:00.000Z
6650f0b64e11902147d540ce,Clavigo,,Burgtheater,1870-09-14T10:55:00.000Z
6650f09d4e11902147d53ed2,Die Geschwister,,Burgtheater,1870-09-14T10:55:00.000Z
6650f0284e11902147d534c5,Romeo und Julia,,Burgtheater,1870-09-15T10:55:00.000Z
6650f0fb4e11902147d547ad,Zwei Väter,,Burgtheater,1870-09-16T10:55:00.000Z
65c61a55d3ced60fbe1bf641,Miss Sara Sampson,,Burgtheater,1870-09-17T12:00:00.000Z
6650f1b44e11902147d55705,Der Fechter von Ravenna,,Burgtheater,1870-09-18T10:55:00.000Z
6650f1fc4e11902147d55d69,Fesseln,,Burgtheater,1870-09-19T10:55:00.000Z
6650f2494e11902147d5648f,Minna von Barnhelm,Das Soldatenglück ,Burgtheater,1870-09-20T10:55:00.000Z
6650f2664e11902147d5676a,Graf Essex,,Burgtheater,1870-09-21T10:55:00.000Z
6650f30f4e11902147d5750a,Miss Sara Sampson,,Burgtheater,1870-09-22T10:55:00.000Z
6650f32d4e11902147d577e4,Leichtsinn aus Liebe,oder: Täuschungen,Burgtheater,1870-09-23T10:55:00.000Z
6650f3564e11902147d57be6,Eine Familie (Birch-Pfeiffer),,Burgtheater,1870-09-24T10:55:00.000Z
6724ffd823a753560d170d9a,Hamlet,,Burgtheater,1870-09-25T10:55:00.000Z
6650f4164e11902147d58bd9,Die kranken Doktoren,,Burgtheater,1870-09-26T10:55:00.000Z
6650f4be4e11902147d599c4,Iphigenie auf Tauris,,Burgtheater,1870-09-27T10:55:00.000Z
6650f5434e11902147d5a543,Ein verarmter Edelmann,,Burgtheater,1870-09-28T10:55:00.000Z
6650f53d4e11902147d5a47f,Miss Sara Sampson,,Burgtheater,1870-09-29T10:55:00.000Z
6650f55e4e11902147d5a7ce,Ein Pelikan,,Burgtheater,1870-09-30T10:55:00.000Z
6650f59d4e11902147d5ad8f,Zwei Väter,,Burgtheater,1870-10-01T10:55:00.000Z
6650f6954e11902147d5c10c,Götz von Berlichingen,mit der eisernen Hand,Burgtheater,1870-10-02T10:55:00.000Z
6650f7234e11902147d5cd02,Lady Tartüffe,,Burgtheater,1870-10-03T10:55:00.000Z
6650f8ca4e11902147d5ef7f,Die Grille,,Burgtheater,1870-10-04T10:55:00.000Z
6650fa1a4e11902147d60a5f,Die Lästerschule,,Burgtheater,1870-10-05T10:55:00.000Z
6650fa354e11902147d60ca9,Was ihr wollt,,Burgtheater,1870-10-06T10:55:00.000Z
65c61a56d3ced60fbe1bfa37,Die Probe des Don Juan,,Burgtheater,1870-10-07T12:00:00.000Z
6650fc144e11902147d63427,Rose und Röschen,,Burgtheater,1870-10-08T10:55:00.000Z
6650fbd54e11902147d62e8a,Die Braut von Messina,Die feindlichen Brüder ,Burgtheater,1870-10-09T10:55:00.000Z
6650fd7e4e11902147d651c3,Die Probe des Don Juan,,Burgtheater,1870-10-10T10:55:00.000Z
6650fe434e11902147d6619d,Rosenmüller und Finke,oder: Abgemacht,Burgtheater,1870-10-11T10:55:00.000Z
6651b9ee4e11902147e47c0f,Des Meeres und der Liebe Wellen,,Burgtheater,1870-10-12T10:55:00.000Z
6650ff014e11902147d67190,Der Vater (Bauernfeld),,Burgtheater,1870-10-13T10:55:00.000Z
6650ff334e11902147d67572,Nach Mitternacht,,Burgtheater,1870-10-13T10:55:00.000Z
665100f84e11902147d69baa,Maria Stuart,,Burgtheater,1870-10-14T10:55:00.000Z
6651ba834e11902147e488e1,Landfrieden,,Burgtheater,1870-10-15T10:55:00.000Z
6651bc3b4e11902147e4aeff,Emilia Galotti,,Burgtheater,1870-10-16T10:55:00.000Z
6651bae94e11902147e49191,Aus der Gesellschaft,,Burgtheater,1870-10-17T10:55:00.000Z
65c61a55d3ced60fbe1bf7a0,Hans und Grete,,Burgtheater,1870-10-18T12:00:00.000Z
6651bb3d4e11902147e498e2,Hans und Grete,,Burgtheater,1870-10-19T10:55:00.000Z
6651bb804e11902147e49e80,Faust I. Teil,,Burgtheater,1870-10-20T10:55:00.000Z
6651bc594e11902147e4b13c,Der reiche Mann,Die Wasserkur,Burgtheater,1870-10-21T10:55:00.000Z
6651bbba4e11902147e4a3a9,Hans und Grete,,Burgtheater,1870-10-22T10:55:00.000Z
6651bc1f4e11902147e4ac51,Kabale und Liebe,,Burgtheater,1870-10-23T10:55:00.000Z
6651bd104e11902147e4c107,Maria Magdalene,,Burgtheater,1870-10-24T10:55:00.000Z
6651bca74e11902147e4b824,Die Nibelungen (Hebbel),,Burgtheater,1870-10-24T10:55:00.000Z
6651bcbf4e11902147e4b9f4,Hans und Grete,,Burgtheater,1870-10-25T10:55:00.000Z
6651bd3c4e11902147e4c4d3,Landfrieden,,Burgtheater,1870-10-26T10:55:00.000Z
6651bcfc4e11902147e4bf82,Drahomira,,Burgtheater,1870-10-27T10:55:00.000Z
6651bd564e11902147e4c76a,Hans und Grete,,Burgtheater,1870-10-28T10:55:00.000Z
6651bd8b4e11902147e4cc07,Der Störenfried,,Burgtheater,1870-10-29T10:55:00.000Z
65c61a55d3ced60fbe1bf8c8,Graf Horn,,Burgtheater,1870-10-30T12:00:00.000Z
6651bd9e4e11902147e4cdb4,Graf Horn,,Burgtheater,1870-10-31T10:55:00.000Z
6651be0b4e11902147e4d6ce,Faust I. Teil,,Burgtheater,1870-11-01T10:55:00.000Z
6651bde04e11902147e4d34f,Der Müller und sein Kind,,Burgtheater,1870-11-02T10:55:00.000Z
6651be624e11902147e4dedc,Der Sonnwendhof,,Burgtheater,1870-11-03T10:55:00.000Z
6651bf404e11902147e4f1ff,Graf Horn,,Burgtheater,1870-11-04T10:55:00.000Z
6651bf204e11902147e4ef12,Weibertränen,,Burgtheater,1870-11-05T10:55:00.000Z
